id,source,dateTimeOcurred,nercRegion,areaAffected,disturbanceType,energyLossInMegaWatts,numCustomersAffected,restorationDateTime
54,2006_Annual_Summary.xls,Wed Jul 19 06:00:00 EDT 2006,[MRO],Greater St. Louis Metropolitan area (Missouri and Illinois),Severe Storms (3) (Many customers experienced multiple outages.),1500,,
55,2006_Annual_Summary.xls,Sat Jul 22 01:09:00 EDT 2006,[WECC],California,Widespread Heat Wave/Public Appeals Made,200,1271893,
56,2006_Annual_Summary.xls,Mon Jul 24 02:33:00 EDT 2006,[WECC],California,Widespread Heat Wave/CAISO Implementation of Stage 2 Electrical Emergency Plan,414,,
57,2006_Annual_Summary.xls,Mon Jul 24 02:33:00 EDT 2006,[WECC],California,Widespread Heat Wave/CAISO  Implementation of Stage 2 Electrical Emergency Plan,695,,
58,2006_Annual_Summary.xls,Thu Jul 27 06:38:00 EDT 2006,[RFC],"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",Severe Thunderstorms,,167564,
62,2006_Annual_Summary.xls,Tue Aug 01 00:00:00 EDT 2006,[RFC],Northern Ohio,Made Public Appeals/Heat Wave,,,
63,2006_Annual_Summary.xls,Tue Aug 01 01:00:00 EDT 2006,[RFC],"Ohio, Indiana, Kentucky",Made Public Appeals,90,,
64,2006_Annual_Summary.xls,Wed Aug 02 00:00:00 EDT 2006,[MRO],"Midwest ISO's Market Sub-regions:  AMRN, CIN, CILC, CWLD, CWLP, FE, HE, IP, IPL, LGEE, MECS, NIPS, SIGE, SIPC",Declared Energy Emergency Alert 2/Heat Wave,,,
65,2006_Annual_Summary.xls,Wed Aug 02 01:00:00 EDT 2006,[NPCC],New England,System Wide Voltage Reduction,,,
66,2006_Annual_Summary.xls,Wed Aug 02 07:00:00 EDT 2006,[NPCC],New England,Severe Thunderstorms,,77000,
67,2006_Annual_Summary.xls,Thu Aug 03 02:16:00 EDT 2006,[PR],Island of Puerto Rico,Shed Firm Load,369,227480,
68,2006_Annual_Summary.xls,Mon Aug 07 01:00:00 EDT 2006,[RFC],"Tulsa, Oklahoma",Made Public Appeals,75,,
69,2006_Annual_Summary.xls,Thu Aug 10 08:00:00 EDT 2006,[WECC],Southwest Idaho and Eastern Oregon,Severe Thunderstorm,,65000,
70,2006_Annual_Summary.xls,Thu Aug 24 09:58:00 EDT 2006,[PR],Island of Puerto Rico,Shed Firm Load/Reduced Voltage,180,106000,
72,2006_Annual_Summary.xls,Fri Sep 01 05:30:00 EDT 2006,[SERC],Eastern North Carolina,Tropical Storm Ernesto,,61000,
73,2006_Annual_Summary.xls,Fri Sep 01 06:41:00 EDT 2006,[SERC],Virginia and North Carolina,Tropical Storm Ernesto,500,333000,
74,2006_Annual_Summary.xls,Fri Sep 01 10:00:00 EDT 2006,[RFC],Southern Delmarva Peninsula,Tropical Storm Ernesto,380,105000,
75,2006_Annual_Summary.xls,Fri Sep 01 03:00:00 EDT 2006,[RFC],"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",Tropical Storm Ernesto,,146094,
76,2006_Annual_Summary.xls,Fri Sep 01 08:00:00 EDT 2006,[RFC],Southern New Jersey Counties,Tropical Storm Ernesto,400,100000,
77,2006_Annual_Summary.xls,Thu Sep 14 08:56:00 EDT 2006,[PR],Island of Puerto Rico,Shed Firm Load/ Reduced Voltage,59,34716,
78,2006_Annual_Summary.xls,Thu Sep 28 08:08:00 EDT 2006,[SERC],"North, Central and Eastern Virginia and Northern North Carolina",Severe Thunderstorms,84,56500,
80,2006_Annual_Summary.xls,Mon Oct 02 02:00:00 EDT 2006,[RFC],"Chicago Metro, Northeast Illinois",Severe Thunderstorms,,471932,
81,2006_Annual_Summary.xls,Mon Oct 02 03:05:00 EDT 2006,[WECC],"Newhall, San Frenando, Saugus, and Santa Clarita, California",Shed Firm Load,308,130000,
82,2006_Annual_Summary.xls,Tue Oct 03 05:28:00 EDT 2006,[ERCOT],"Grimes, Robertson, Fort Bend, Brazos, Burleson and Walker Counties",Shed Firm Load,339,,
83,2006_Annual_Summary.xls,Thu Oct 12 05:48:00 EDT 2006,[NPCC],Western New York State,Snow Storm,600,250000,
84,2006_Annual_Summary.xls,Thu Oct 12 08:00:00 EDT 2006,[NPCC],Western New York State,Snow Storm,353,120000,
85,2006_Annual_Summary.xls,Sun Oct 15 07:09:00 EDT 2006,[MECO],Island of Maui,Earthquakes,110,59886,
86,2006_Annual_Summary.xls,Sun Oct 15 07:09:00 EDT 2006,[HECO],Island of Oahu,Earthquakes,1170,291000,
87,2006_Annual_Summary.xls,Fri Oct 20 01:00:00 EDT 2006,[RFC],"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",High Winds,,90000,
88,2006_Annual_Summary.xls,Thu Oct 26 05:30:00 EDT 2006,,"Metro Denver and Boulder, Colorado",Wet Snow/Winds,,65000,
90,2006_Annual_Summary.xls,Wed Nov 15 10:00:00 EST 2006,[ERCOT],System-wide greater Houston area,High Winds,221,83000,
91,2006_Annual_Summary.xls,Wed Nov 15 01:00:00 EST 2006,[WECC],"Whatcom and Skagit Counties, Washington",High Winds,50,50000,
94,2006_Annual_Summary.xls,Wed Nov 15 03:00:00 EST 2006,[SERC],Georgia,Severe Weather,363,109000,
95,2006_Annual_Summary.xls,Sun Nov 26 01:00:00 EST 2006,[WECC],"Snohomish County, Washington",Wind/Snow Storm,180,63992,
96,2006_Annual_Summary.xls,Thu Nov 30 09:00:00 EST 2006,[MRO],Missouri and Illinois,Ice Storm,,550000,
98,2006_Annual_Summary.xls,Fri Dec 01 06:20:00 EST 2006,[RFC],Ohio,Wind Storm,,59106,
99,2006_Annual_Summary.xls,Sun Dec 10 07:35:00 EST 2006,[WECC],"San Francisco Bay area, California",Unit Tripped,220,,
100,2006_Annual_Summary.xls,Wed Dec 13 04:30:00 EST 2006,[WECC],Western Washington,Wind Storm,,700000,
101,2006_Annual_Summary.xls,Thu Dec 14 00:01:00 EST 2006,[WECC],"City of Seattle, Washington",Wind Storm,750,175000,
102,2006_Annual_Summary.xls,Thu Dec 14 05:30:00 EST 2006,[WECC],"Snohomish County, Washington",Wind Storm,360,172060,
103,2006_Annual_Summary.xls,Thu Dec 14 09:44:00 EST 2006,[WECC],"Oregon, Washington, Idaho, Montana",Wind Storm,258,24,
104,2006_Annual_Summary.xls,Thu Dec 14 00:07:00 EST 2006,[WECC],State of Oregon Coastal area,HIgh Winds,,,
105,2006_Annual_Summary.xls,Thu Dec 14 05:00:00 EST 2006,[WECC],"Greater Tacoma area (City of Fircrest, University Place, City of Lakeland) and portions of South Pierce County in State of Washington",High Winds,280,75000,
106,2006_Annual_Summary.xls,Thu Dec 14 07:00:00 EST 2006,[WECC],"Oregon Counties: Multnomah, Clackamas, Washington, Marion",High Winds,,249500,
107,2006_Annual_Summary.xls,Sat Dec 16 07:30:00 EST 2006,[WECC],"Oregon Counties:  Washington, Yamhill",Transmission Equipment/Fire,350,84500,
108,2006_Annual_Summary.xls,Tue Dec 26 00:01:00 EST 2006,[WECC],Northern California,Severe Weather,420,850068,
109,2006_Annual_Summary.xls,Fri Dec 29 04:25:00 EST 2006,[PR],North Part of the Island,Main Power Transformer Failure/Voltage Reduction/Fire,50,18386,
110,2006_Annual_Summary.xls,Sat Dec 30 10:25:00 EST 2006,[MRO],"Gosper, Harlan, Franklin, Webster, Clay, Adams, Kearney, Phelps, Dawson, Buffalo, Hall, Hamilton, Sherman, Custer, Valley, Greeley, Howard, Merrick, York, Fillmore, Nance, Boone, Wheeler, Madison, Antelope, Pierce, Platte and Seward Counties in Central Nebraska",Severe Weather,,15000,
4,2005_Annual_Summary.xls,Tue Jan 04 06:00:00 EST 2005,[SPP],Eastern one third of the state of Kansas,Winter Storm,200,211000,Fri Jan 14 12:00:00 EST 2005
5,2005_Annual_Summary.xls,Wed Jan 05 04:00:00 EST 2005,[ECAR],Akron and Mansfield areas,Ice Storm,250,246990,Thu Jan 13 18:00:00 EST 2005
6,2005_Annual_Summary.xls,Wed Jan 05 09:10:00 EST 2005,[ECAR],Indiana Michigan Region - Muncie District,Winter Ice Storm,545,114791,Sun Jan 16 11:00:00 EST 2005
7,2005_Annual_Summary.xls,Fri Jan 07 01:00:00 EST 2005,[WECC],Northern California,Winter Storm,120,442000,Mon Jan 10 08:00:00 EST 2005
8,2005_Annual_Summary.xls,Wed Jan 19 09:17:00 EST 2005,[PR],Island of Puerto Rico,Voltage Reduction,209,,Wed Jan 19 09:27:00 EST 2005
9,2005_Annual_Summary.xls,Sun Jan 23 10:42:00 EST 2005,[PR],Island of Puerto Rico,Voltage Reduction,140,,Sun Jan 23 11:24:00 EST 2005
10,2005_Annual_Summary.xls,Mon Jan 24 06:38:00 EST 2005,[PR],Island of Puerto Rico,Voltage Reduction/Shed Load,225,70717,Mon Jan 24 06:50:00 EST 2005
11,2005_Annual_Summary.xls,Mon Jan 24 00:27:00 EST 2005,[PR],Island of Puerto Rico,Voltage Reduction/Shed Load,385,,Mon Jan 24 12:34:00 EST 2005
12,2005_Annual_Summary.xls,Sat Jan 29 10:00:00 EST 2005,[SERC],Parts of Alabama and Georgia,Ice Storm,100,150000,Mon Jan 31 10:00:00 EST 2005
13,2005_Annual_Summary.xls,Sat Jan 29 04:00:00 EST 2005,[SERC],Georgia,Ice Storm,,82000,Sun Jan 30 15:00:00 EST 2005
15,2005_Annual_Summary.xls,Tue Feb 01 06:18:00 EST 2005,[PR],Island of Puerto Rico,Voltage Reduction,460,,Tue Feb 01 18:01:00 EST 2005
16,2005_Annual_Summary.xls,Tue Feb 15 01:12:00 EST 2005,[PR],Island of Puerto Rico,Generator Loss,380,,Tue Feb 15 13:30:00 EST 2005
17,2005_Annual_Summary.xls,Wed Feb 16 01:26:00 EST 2005,[PR],Island of Puerto Rico,Load Shedding,325,139438,Wed Feb 16 13:43:00 EST 2005
18,2005_Annual_Summary.xls,Fri Feb 18 08:16:00 EST 2005,[PR],Island of Puerto Rico,Generator Loss/Voltage Reduction,648,372288,Fri Feb 18 08:41:00 EST 2005
19,2005_Annual_Summary.xls,Thu Feb 24 00:58:00 EST 2005,[PR],Island of Puerto Rico,Voltage Reduction,200,,Thu Feb 24 01:05:00 EST 2005
21,2005_Annual_Summary.xls,Tue Mar 08 11:00:00 EST 2005,[SERC],Eastern and Central North Carolina,Wind Storms,180,51600,Tue Mar 08 15:00:00 EST 2005
24,2005_Annual_Summary.xls,Fri Apr 22 03:51:00 EDT 2005,[WECC],"San Francisco Bay area, California",Lightning Strike,126,,Fri Apr 22 15:59:00 EDT 2005
25,2005_Annual_Summary.xls,Sat Apr 23 04:22:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction,345,116552,Sat Apr 23 04:48:00 EDT 2005
26,2005_Annual_Summary.xls,Sat Apr 23 06:00:00 EDT 2005,[ECAR],"Cleveland, Ohio and northeast Ohio ",Winter Storm,,150000,Wed Apr 27 06:00:00 EDT 2005
27,2005_Annual_Summary.xls,Sat Apr 30 08:00:00 EDT 2005,[SERC],Alabama and Georgia,Thunderstorms,100,51808,Sat Apr 30 10:00:00 EDT 2005
29,2005_Annual_Summary.xls,Sun May 08 03:00:00 EDT 2005,[ERCOT],"Houston, Texas and surrounding suburban areas",Strong Thunderstorms,672,243000,Sun May 08 22:00:00 EDT 2005
30,2005_Annual_Summary.xls,Wed May 11 07:00:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction,529,,Wed May 11 20:31:00 EDT 2005
31,2005_Annual_Summary.xls,Sun May 29 08:00:00 EDT 2005,[ERCOT],"Houston, Texas and surrounding suburban areas",Strong Thunderstorms,328,123000,Mon May 30 02:30:00 EDT 2005
33,2005_Annual_Summary.xls,Sun Jun 05 02:00:00 EDT 2005,[ECAR],Southeast  Michigan,Strong Thunderstorm/High Winds,1826,201580,Fri Jun 10 07:30:00 EDT 2005
34,2005_Annual_Summary.xls,Sun Jun 05 02:00:00 EDT 2005,[ECAR],Portions of  the southern 2/3 of  Michigan's Lower Peninsula,Strong Thunderstorm,,105000,Tue Jun 07 18:00:00 EDT 2005
35,2005_Annual_Summary.xls,Mon Jun 06 00:00:00 EDT 2005,[NPCC],Central/Eastern New York state,Strong Thunderstorms,,65000,Wed Jun 08 18:00:00 EDT 2005
42,2005_Annual_Summary.xls,Mon Jun 06 04:43:00 EDT 2005,[MAAC],"Bucks, Montgomery, Delaware, Chester, Philadelphia counties, Pennsylvania",Strong Thunderstorm,,143000,Tue Jun 07 22:00:00 EDT 2005
43,2005_Annual_Summary.xls,Wed Jun 08 04:00:00 EDT 2005,[MRO],Minnesota,Strong Thunderstorm,,300000,Fri Jun 10 22:00:00 EDT 2005
44,2005_Annual_Summary.xls,Mon Jun 20 11:16:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction,35,600000,Mon Jun 20 17:15:00 EDT 2005
45,2005_Annual_Summary.xls,Fri Jun 24 08:37:00 EDT 2005,[MAIN],"Chicago, Illinois",Transmission Equipment Failure,350,51500,Fri Jun 24 23:06:00 EDT 2005
46,2005_Annual_Summary.xls,Tue Jun 28 11:30:00 EDT 2005,[WECC],Denver Metropolitan area of Colorado,Fuel Supply Deficiency/Coal Rail Transportation Interruption,0,0,
47,2005_Annual_Summary.xls,Wed Jun 29 04:30:00 EDT 2005,[ECAR],Southeast  Michigan,Strong Thunderstorm/High Winds,1000,114711,Mon Jul 04 23:30:00 EDT 2005
50,2005_Annual_Summary.xls,Sat Jul 02 01:27:00 EDT 2005,[PR],Island of Puerto Rico,Load Shedding,226,132290,Sat Jul 02 01:46:00 EDT 2005
52,2005_Annual_Summary.xls,Tue Jul 05 09:00:00 EDT 2005,[SPP],"Southeast and Northeast, Louisiana including the New Orleans area",Tropical Storm Cindy,,287000,Wed Jul 06 09:00:00 EDT 2005
53,2005_Annual_Summary.xls,Sun Jul 10 08:00:00 EDT 2005,[SERC],"Alabama, Mississippi, Florida, Georgia",Hurricane Dennis,45,228102,Tue Jul 12 08:00:00 EDT 2005
54,2005_Annual_Summary.xls,Sun Jul 10 00:53:00 EDT 2005,[SERC],Southwest Alabama and Western Panhandle of Florida,Hurricane Dennis,,50000,Mon Jul 11 17:33:00 EDT 2005
55,2005_Annual_Summary.xls,Thu Jul 21 02:39:00 EDT 2005,[WECC],Southern California,CA ISO  Stage 2 -Initiated interruption of Air Conditioner Cycling Interruptible Load Program,197,128050,Thu Jul 21 17:30:00 EDT 2005
56,2005_Annual_Summary.xls,Fri Jul 22 01:55:00 EDT 2005,[WECC],Southern California ,CA ISO Stage 2 -Initiated interruption of Air Conditioner Cycling Interruptible Load Program,206,133900,Fri Jul 22 18:00:00 EDT 2005
57,2005_Annual_Summary.xls,Sat Jul 23 01:02:00 EDT 2005,[MAAC],"Washington, DC, Montgomery and Prince Georges Counties, Maryland",Severe Thunderstorms,,55118,Tue Jul 26 10:50:00 EDT 2005
58,2005_Annual_Summary.xls,Wed Jul 27 04:50:00 EDT 2005,[MAAC],"Bucks, Chester, Delaware, Montgomery and Philadelphia counties, Pennsylvania",Severe Thunderstorms,,93837,Thu Jul 28 21:24:00 EDT 2005
59,2005_Annual_Summary.xls,Wed Jul 27 05:50:00 EDT 2005,[MAAC],"Washington, DC, Montgomery and Prince Georges Counties, Maryland",Severe Thunderstorm,,64943,Sat Jul 30 21:07:00 EDT 2005
60,2005_Annual_Summary.xls,Wed Jul 27 06:00:00 EDT 2005,[MAAC],"Baltimore County, Anne Arundel County and Prince Georges County, Maryland",Severe Thunderstorms,,87600,Fri Jul 29 16:00:00 EDT 2005
61,2005_Annual_Summary.xls,Thu Jul 28 08:30:00 EDT 2005,[SERC],Piedmont North and South Carolina,Severe Thunderstorm,300,52200,Mon Aug 01 17:00:00 EDT 2005
63,2005_Annual_Summary.xls,Mon Aug 01 10:28:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction/Load Shed,175,47116,Mon Aug 01 10:47:00 EDT 2005
64,2005_Annual_Summary.xls,Mon Aug 08 00:38:00 EDT 2005,[WECC],"San Francisco Bay area, California",Plant Tripped,240,,Mon Aug 08 16:00:00 EDT 2005
70,2005_Annual_Summary.xls,Fri Aug 19 07:37:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction/Load Shed,259,71864,Fri Aug 19 20:15:00 EDT 2005
71,2005_Annual_Summary.xls,Sat Aug 20 02:15:00 EDT 2005,[ECAR],Northwest Arkansas,Severe Thunderstorms,650,50797,Sat Aug 20 16:21:00 EDT 2005
72,2005_Annual_Summary.xls,Thu Aug 25 03:50:00 EDT 2005,[WECC],Southern California,CAISO determined there was  inadequate electric resources to serve load.  Public appeals and a shedding of interruptible and firm load occurred.,,,Thu Aug 25 20:00:00 EDT 2005
73,2005_Annual_Summary.xls,Thu Aug 25 03:51:00 EDT 2005,[WECC],Southern California,CAISO initiated interruption of  interruptible and firm load due to declaration of  Transmission Emergency in Southern California,864,409000,
74,2005_Annual_Summary.xls,Mon Aug 29 01:10:00 EDT 2005,[SPP],East and Southeast Louisiana,Hurricane Katrina,300,143000,Mon Aug 29 12:42:00 EDT 2005
75,2005_Annual_Summary.xls,Mon Aug 29 06:00:00 EDT 2005,[SPP],"Buras, Louisiana",Hurricane Katrina,,,Tue Aug 30 06:00:00 EDT 2005
76,2005_Annual_Summary.xls,Mon Aug 29 07:10:00 EDT 2005,[FRCC],"Counties of Alachua, Bay, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",Hurricane Katrina disrupted fuel supply in the Gulf of Mexico. Public appeals for conservation were issued.,0,0,Wed Sep 07 15:00:00 EDT 2005
77,2005_Annual_Summary.xls,Mon Aug 29 07:10:00 EDT 2005,[SERC],"Alabama, Florida, Mississippi",Hurricane Katrina ,5120,512049,Mon Aug 29 22:00:00 EDT 2005
78,2005_Annual_Summary.xls,Mon Aug 29 03:50:00 EDT 2005,[SERC],"Alabama, Mississippi,  Tennessee",Hurricane Katrina,,323529,Sat Sep 10 12:00:00 EDT 2005
79,2005_Annual_Summary.xls,Mon Aug 29 05:00:00 EDT 2005,[FRCC],"City of Lakeland, Florida",Hurricane Katrina  disrupted normal gas allotment through natural gas pipelines (FGT & Gulf stream). Public appeals for conservation were issued.,0,0,
80,2005_Annual_Summary.xls,Wed Aug 31 04:00:00 EDT 2005,[FRCC],Member Service Territory is located in the West coast of Florida from Tallahassee to Fort Myers,Hurricane Katrina disrupted normal gas supplies distribution. Public appeals for conservation were issued.,0,0,Mon Sep 12 08:00:00 EDT 2005
82,2005_Annual_Summary.xls,Mon Sep 12 00:32:00 EDT 2005,[WECC]," Los Angeles, California",Breaker protection cable accidentally cut,2578,900000,Mon Sep 12 13:56:00 EDT 2005
83,2005_Annual_Summary.xls,Tue Sep 13 02:14:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction/Load Shed,249,66480,Tue Sep 13 14:29:00 EDT 2005
84,2005_Annual_Summary.xls,Tue Sep 13 06:30:00 EDT 2005,[MAIN],Southeast Wisconsin and Fox Valley,Severe Storm,600,110000,Fri Sep 16 20:00:00 EDT 2005
85,2005_Annual_Summary.xls,Wed Sep 14 03:00:00 EDT 2005,[SERC],Eastern North Carolina,Hurricane Ophelia,215,60000,Thu Sep 15 15:00:00 EDT 2005
86,2005_Annual_Summary.xls,Wed Sep 21 07:00:00 EDT 2005,[MRO],Minnesota,High Winds/Tornados,,200000,Tue Sep 27 23:00:00 EDT 2005
87,2005_Annual_Summary.xls,Thu Sep 22 11:00:00 EDT 2005,[ECAR],Southeast Michigan,Severe Thunderstorm,366,53000,Mon Sep 26 23:30:00 EDT 2005
95,2005_Annual_Summary.xls,Thu Sep 22 00:00:00 EDT 2005,[FRCC],"Counties of Alachua, Bay, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",Hurricane Rita disrupted fuel supply in the Gulf of Mexico. Public Appeals for conservation were issued.,0,0,Thu Sep 29 12:00:00 EDT 2005
96,2005_Annual_Summary.xls,Fri Sep 23 07:00:00 EDT 2005,[FRCC]," Lakeland, Florida",Hurricane Rita  disrupted normal gas allotment through natural gas pipelines (FGT & Gulf stream). Public Appeals for conservation were issued.,0,0,Wed Sep 28 11:29:00 EDT 2005
97,2005_Annual_Summary.xls,Fri Sep 23 01:06:00 EDT 2005,[SPP],West and Southwest Louisiana,Hurricane Rita,350,125000,Thu Oct 06 14:30:00 EDT 2005
98,2005_Annual_Summary.xls,Fri Sep 23 05:00:00 EDT 2005,[ERCOT],"Houston, Texas and the surrounding suburban areas",Hurricane Rita,1950,715000,Sat Sep 24 20:00:00 EDT 2005
99,2005_Annual_Summary.xls,Fri Sep 23 09:00:00 EDT 2005,[SPP],"Texas, Louisiana, Arkansas, and Mississippi",Hurricane Rita,,766000,Sun Sep 25 07:30:00 EDT 2005
100,2005_Annual_Summary.xls,Sat Sep 24 06:00:00 EDT 2005,[ERCOT],"Nacogdoches, Lufkin, Tyler, Jacksonville, Rusk, Paris, Commerce, Huntington",Hurricane Rita,260,200000,
101,2005_Annual_Summary.xls,Sat Sep 24 10:00:00 EDT 2005,[ECAR],"Shreveport, Louisiana",Hurricane Rita,700,190000,Wed Sep 28 18:00:00 EDT 2005
103,2005_Annual_Summary.xls,Sun Oct 02 05:40:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction/Load Shed,312,71240,Sun Oct 02 17:54:00 EDT 2005
104,2005_Annual_Summary.xls,Tue Oct 18 03:19:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction/Load Shed,460,142591,
105,2005_Annual_Summary.xls,Sat Oct 22 09:44:00 EDT 2005,[PR],Island of Puerto Rico,Voltage Reduction/Load Shed,360,85682,Sat Oct 22 11:40:00 EDT 2005
106,2005_Annual_Summary.xls,Sun Oct 23 08:00:00 EDT 2005,[FRCC],"South Florida, Naples, Ft. Myers, Miami, Ft. Lauderdale, West Palm Beach and Martin county",Hurricane Wilma,10000,3241437,Mon Oct 24 14:00:00 EDT 2005
107,2005_Annual_Summary.xls,Mon Oct 24 04:00:00 EDT 2005,[FRCC],"Florida counties of Collier, Charlotte and Lee",Hurricane Wilma,280,105000,Mon Oct 24 16:00:00 EDT 2005
108,2005_Annual_Summary.xls,Mon Oct 24 07:00:00 EDT 2005,[FRCC],"South Florida - Cities of Key West, Clewiston, Lake Worth, and Ft. Pierce",Hurricane Wilma ,148,84900,Thu Nov 10 00:00:00 EST 2005
109,2005_Annual_Summary.xls,Mon Oct 24 08:00:00 EDT 2005,[MAAC],"Maryland, North Central West Virginia, Southwestern Pennsylvania, and Northern Pennsylvania",Hurricane Wilma,400,303795,Wed Nov 02 16:30:00 EST 2005
111,2005_Annual_Summary.xls,Thu Nov 03 06:47:00 EST 2005,[WECC],"San Francisco Bay area, California",Plant Tripped,136,,Thu Nov 03 19:00:00 EST 2005
112,2005_Annual_Summary.xls,Sun Nov 06 07:30:00 EST 2005,[ECAR],Southeast Michigan,Severe Thunderstorm,212,118000,
113,2005_Annual_Summary.xls,Sat Nov 12 04:00:00 EST 2005,,Southeast Wisconsin ,Severe Thunderstorms,10,48000,Mon Nov 14 18:00:00 EST 2005
114,2005_Annual_Summary.xls,Sat Nov 12 11:00:00 EST 2005,[ECAR],Western and Central portions of Michigan's Lower Peninsula,Severe Thunderstorm,408,272355,Mon Nov 14 23:59:00 EST 2005
123,2005_Annual_Summary.xls,Thu Dec 15 04:00:00 EST 2005,[SERC],Piedmont North Carolina and South Carolina,Ice Storm,3500,683000,Wed Dec 21 17:00:00 EST 2005
124,2005_Annual_Summary.xls,Thu Dec 15 05:05:00 EST 2005,[SERC],Northeast Georgia,Ice Storm,75,52659,
125,2005_Annual_Summary.xls,Sat Dec 31 06:00:00 EST 2005,[WECC],Northern and Central California,Severe Storms,800,1667316,Thu Jan 05 09:00:00 EST 2006
4,2004_Annual_Summary.xls,Thu Jan 01 07:30:00 EST 2004,[WECC],Northern California,Winter Storm,170,263000,Fri Jan 02 16:00:00 EST 2004
6,2004_Annual_Summary.xls,Thu Jan 08 03:00:00 EST 2004,[NPCC],"Lake Placid/Saranac, New York",Public Appeal to Reduce Load,100,18600,Sat Jan 10 19:00:00 EST 2004
7,2004_Annual_Summary.xls,Wed Jan 14 06:00:00 EST 2004,[NPCC],"Lake Placid/Saranac, New York",Public Appeal to Reduce Load,100,18600,Sat Jan 17 12:00:00 EST 2004
8,2004_Annual_Summary.xls,Mon Jan 26 10:00:00 EST 2004,[SERC],Central South Carolina,Ice Storm,,150000,Wed Jan 28 08:00:00 EST 2004
9,2004_Annual_Summary.xls,Mon Jan 26 02:00:00 EST 2004,[SERC],North and Central area of Georgia,Ice Storm,,30689,Tue Jan 27 20:00:00 EST 2004
